invoice_id,invoice_number,customer_id,invoice_date,due_date,subtotal_amount,discount_code,discount_amount,tax_amount,total_amount,payment_status,payment_method,payment_date,currency,region,store_id,channel,created_by
INV-1005018,NUM-2005018,1641,2025-01-24,2025-02-23,242290.95,,0.0,43612.37,285903.32,REFUNDED,RTGS,2025-03-09,INR,INDIA SOUTH,5155,PHONE,etl_user
INV-1005019,NUM-2005019,1609,2025-03-16,2025-03-31,249920.68,,0.0,44985.72,294906.4,PAID,IMPS,2025-04-09,INR,INDIA WEST,5138,B2B,etl_user
INV-1005020,NUM-2005020,1423,2024-10-03,2024-12-02,146777.36,,0.0,26419.92,173197.28,PAID,UPI,2024-10-15,INR,INDIA SOUTH,5106,IN_STORE,etl_user
INV-1005021,NUM-2005021,2413,2025-11-04,2025-11-19,115954.43,,0.0,20871.8,136826.23,PAID,CASH,2025-11-17,INR,INDIA SOUTH,5197,MOBILE_APP,etl_user
INV-1005022,NUM-2005022,2720,2026-01-11,2026-01-26,64762.69,,0.0,11657.28,76419.97,PAID,CHEQUE,2026-01-25,INR,INDIA EXPORTS,5103,IN_STORE,etl_user
INV-1005023,NUM-2005023,1626,2024-05-04,2024-07-03,242639.56,,0.0,43675.12,286314.68,OVERDUE,DEMAND_DRAFT,,INR,INDIA SOUTH,5040,B2B,etl_user
INV-1005024,NUM-2005024,1073,2024-12-27,2025-02-25,97082.31,,0.0,17474.82,114557.13,PAID,CREDIT_CARD,2025-01-11,INR,INDIA SOUTH,5006,PHONE,etl_user
INV-1005025,NUM-2005025,1322,2024-01-12,2024-02-11,159852.75,,0.0,28773.49,188626.24,PAID,NEFT,2024-02-20,INR,INDIA WEST,5044,ONLINE,etl_user
INV-1005026,NUM-2005026,2928,2024-04-05,2024-05-20,183087.35,PRIME874,45262.88,24808.4,162632.87,PAID,NEFT,2024-05-07,INR,INDIA NORTH EAST,5078,B2B,etl_user
INV-1005027,NUM-2005027,1426,2024-06-11,2024-07-11,89743.83,FLASH949,18297.28,12860.38,84306.93,PAID,DEMAND_DRAFT,2024-07-22,INR,INDIA NORTH EAST,5078,PHONE,etl_user
INV-1005028,NUM-2005028,2781,2024-05-28,2024-07-12,243490.24,,0.0,43828.24,287318.48,PAID,IMPS,2024-06-27,INR,INDIA EAST,5070,ONLINE,etl_user
INV-1005029,NUM-2005029,2759,2025-02-21,2025-03-08,21412.48,,0.0,3854.25,25266.73,PAID,UPI,2025-03-11,INR,INDIA WEST,5094,B2B,etl_user
INV-1005030,NUM-2005030,2625,2024-07-25,2024-09-08,50157.53,,0.0,9028.36,59185.89,PAID,DEMAND_DRAFT,2024-08-17,INR,INDIA SOUTH,5089,IN_STORE,etl_user
INV-1005031,NUM-2005031,2325,2025-02-12,2025-03-29,40724.41,,0.0,7330.39,48054.8,PAID,NEFT,2025-03-06,INR,INDIA NORTH EAST,5034,MOBILE_APP,etl_user
INV-1005032,NUM-2005032,2076,2025-08-02,2025-09-16,218154.74,,0.0,39267.85,257422.59,PAID,CREDIT_CARD,2025-08-09,INR,INDIA EXPORTS,5151,B2B,etl_user
INV-1005033,NUM-2005033,1835,2024-06-22,2024-07-22,207928.83,EOSS925,14449.03,34826.36,228306.16,REFUNDED,CASH,2024-08-05,INR,INDIA WEST,5115,ONLINE,etl_user
INV-1005034,NUM-2005034,2392,2025-10-06,2025-11-20,116411.49,,0.0,20954.07,137365.56,PAID,IMPS,2025-10-30,INR,INDIA NORTH,5172,B2B,etl_user
INV-1005035,NUM-2005035,2490,2024-08-22,2024-10-06,245882.08,,0.0,44258.77,290140.85,PAID,CHEQUE,2024-09-19,INR,INDIA EXPORTS,5039,B2B,etl_user
INV-1005036,NUM-2005036,1037,2025-04-03,2025-05-03,216995.89,,0.0,39059.26,256055.15,PAID,RTGS,2025-04-18,INR,INDIA NORTH,5005,MOBILE_APP,etl_user
INV-1005037,NUM-2005037,2353,2024-07-10,2024-08-24,76056.91,,0.0,13690.24,89747.15,PAID,CASH,2024-07-26,INR,INDIA WEST,5121,MOBILE_APP,etl_user
INV-1005038,NUM-2005038,1471,2024-07-30,2024-08-14,164480.79,,0.0,29606.54,194087.33,PAID,CASH,2024-08-14,INR,INDIA CENTRAL,5045,MOBILE_APP,etl_user
INV-1005039,NUM-2005039,1236,2024-12-14,2025-01-28,1218.01,,0.0,219.24,1437.25,PENDING,CASH,,INR,INDIA CENTRAL,5098,B2B,etl_user
INV-1005040,NUM-2005040,1493,2025-11-08,2026-01-07,116091.08,REPUBLIC353,16113.74,17995.92,117973.26,PAID,RTGS,2025-11-19,INR,INDIA WEST,5179,ONLINE,etl_user
INV-1005041,NUM-2005041,1648,2024-04-28,2024-05-13,227749.27,,0.0,40994.87,268744.14,PAID,CASH,2024-05-28,INR,INDIA CENTRAL,5112,PHONE,etl_user
INV-1005042,NUM-2005042,2054,2026-04-20,2026-05-05,244822.16,,0.0,44067.99,288890.15,PAID,UPI,2026-05-25,INR,INDIA SOUTH,5057,B2B,etl_user
INV-1005043,NUM-2005043,2390,2024-01-08,2024-02-07,3629.27,,0.0,653.27,4282.54,PAID,CASH,2024-01-21,INR,INDIA NORTH EAST,5052,IN_STORE,etl_user
INV-1005044,NUM-2005044,2081,2025-04-05,2025-05-05,47164.46,,0.0,8489.6,55654.06,PENDING,DEMAND_DRAFT,,INR,INDIA WEST,5088,MOBILE_APP,etl_user
INV-1005045,NUM-2005045,1824,2024-01-19,2024-02-03,104518.25,,0.0,18813.28,123331.53,OVERDUE,DEMAND_DRAFT,,INR,INDIA SOUTH,5082,B2B,etl_user
INV-1005046,NUM-2005046,1066,2024-11-10,2024-12-10,179020.61,DIWALI981,38583.61,25278.66,165715.66,PAID,CASH,2024-11-12,INR,INDIA NORTH,5056,IN_STORE,etl_user
INV-1005047,NUM-2005047,1510,2024-10-21,2024-11-20,102795.1,,0.0,18503.12,121298.22,PAID,RTGS,2024-11-17,INR,INDIA NORTH,5114,MOBILE_APP,etl_user
INV-1005048,NUM-2005048,1497,2024-09-18,2024-11-17,86668.41,,0.0,15600.31,102268.72,PAID,RTGS,2024-10-05,INR,INDIA EAST,5033,ONLINE,etl_user
INV-1005049,NUM-2005049,1223,2025-03-29,2025-04-13,69719.71,EOSS804,13312.03,10153.38,66561.06,PAID,IMPS,2025-04-09,INR,INDIA EXPORTS,5151,IN_STORE,etl_user
INV-1005050,NUM-2005050,1095,2025-05-07,2025-05-22,49596.4,,0.0,8927.35,58523.75,PAID,NEFT,2025-05-28,INR,INDIA NORTH,5105,B2B,etl_user
INV-1005051,NUM-2005051,2258,2026-02-24,2026-04-25,144554.38,,0.0,26019.79,170574.17,PAID,IMPS,2026-03-04,INR,INDIA WEST,5184,B2B,etl_user
INV-1005052,NUM-2005052,2614,2025-12-12,2026-01-11,95113.53,,0.0,17120.44,112233.97,PAID,IMPS,2026-01-14,INR,INDIA SOUTH,5096,MOBILE_APP,etl_user
INV-1005053,NUM-2005053,1730,2024-03-04,2024-03-19,125133.93,,0.0,22524.11,147658.04,PAID,CASH,2024-03-31,INR,INDIA NORTH,5198,MOBILE_APP,etl_user
INV-1005054,NUM-2005054,2402,2024-01-08,2024-03-08,33443.7,,0.0,6019.87,39463.57,PAID,CASH,2024-01-28,INR,INDIA NORTH,5180,B2B,etl_user
INV-1005055,NUM-2005055,1326,2024-04-16,2024-06-15,29469.63,,0.0,5304.53,34774.16,OVERDUE,DEMAND_DRAFT,,INR,INDIA SOUTH,5049,ONLINE,etl_user
INV-1005056,NUM-2005056,1066,2025-02-28,2025-03-15,196480.55,REPUBLIC428,34719.94,29116.91,190877.52,PAID,RTGS,2025-03-08,INR,INDIA SOUTH,5074,MOBILE_APP,etl_user
INV-1005057,NUM-2005057,2808,2024-07-13,2024-09-11,223767.48,,0.0,40278.15,264045.63,PAID,NEFT,2024-08-11,INR,INDIA SOUTH,5030,B2B,etl_user
INV-1005058,NUM-2005058,2534,2026-01-05,2026-02-04,45230.71,,0.0,8141.53,53372.24,PAID,NEFT,2026-02-14,INR,INDIA NORTH,5097,B2B,etl_user
INV-1005059,NUM-2005059,2088,2025-09-16,2025-11-15,163711.38,,0.0,29468.05,193179.43,PENDING,CHEQUE,,INR,INDIA SOUTH,5096,IN_STORE,etl_user
INV-1005060,NUM-2005060,2625,2025-01-24,2025-03-10,81508.29,,0.0,14671.49,96179.78,PAID,RTGS,2025-03-08,INR,INDIA WEST,5141,PHONE,etl_user
INV-1005061,NUM-2005061,2216,2024-04-20,2024-05-20,103799.59,,0.0,18683.93,122483.52,PAID,IMPS,2024-05-24,INR,INDIA SOUTH,5197,ONLINE,etl_user
INV-1005062,NUM-2005062,1647,2026-04-18,2026-06-17,116041.18,,0.0,20887.41,136928.59,PAID,CREDIT_CARD,2026-05-10,INR,INDIA EXPORTS,5103,IN_STORE,etl_user
INV-1005063,NUM-2005063,1844,2025-07-24,2025-09-22,31085.36,REPUBLIC633,2619.32,5123.89,33589.93,PAID,UPI,2025-09-04,INR,INDIA SOUTH,5194,ONLINE,etl_user
INV-1005064,NUM-2005064,2772,2025-10-27,2025-11-26,57140.16,,0.0,10285.23,67425.39,PENDING,CREDIT_CARD,,INR,INDIA SOUTH,5006,PHONE,etl_user
INV-1005065,NUM-2005065,2039,2024-02-24,2024-03-10,31888.69,WEEKEND999,6519.55,4566.45,29935.59,PAID,UPI,2024-03-22,INR,INDIA SOUTH,5086,MOBILE_APP,etl_user
INV-1005066,NUM-2005066,2491,2026-01-16,2026-03-02,126439.67,,0.0,22759.14,149198.81,PAID,CASH,2026-01-19,INR,INDIA WEST,5146,MOBILE_APP,etl_user
INV-1005067,NUM-2005067,1669,2024-12-03,2025-01-02,62470.68,,0.0,11244.72,73715.4,PAID,RTGS,2025-01-07,INR,INDIA NORTH,5168,PHONE,etl_user
INV-1005068,NUM-2005068,1526,2024-11-17,2024-12-17,207439.31,REPUBLIC235,21169.94,33528.49,219797.86,PAID,IMPS,2024-11-22,INR,INDIA WEST,5123,ONLINE,etl_user
INV-1005069,NUM-2005069,2800,2025-10-29,2025-11-13,99396.48,,0.0,17891.37,117287.85,PAID,UPI,2025-12-13,INR,INDIA NORTH EAST,5052,B2B,etl_user
INV-1005070,NUM-2005070,1337,2024-01-08,2024-03-08,213768.21,,0.0,38478.28,252246.49,PAID,RTGS,2024-02-09,INR,INDIA SOUTH,5144,IN_STORE,etl_user
INV-1005071,NUM-2005071,2877,2024-06-18,2024-07-18,150386.12,PRIME865,27616.97,22098.45,144867.6,PAID,CHEQUE,2024-07-22,INR,INDIA NORTH,5005,IN_STORE,etl_user
INV-1005072,NUM-2005072,2789,2025-02-07,2025-03-24,118516.84,,0.0,21333.03,139849.87,PAID,IMPS,2025-03-01,INR,INDIA EXPORTS,5151,IN_STORE,etl_user
INV-1005073,NUM-2005073,2749,2024-03-07,2024-05-06,164882.33,,0.0,29678.82,194561.15,PAID,IMPS,2024-03-15,INR,INDIA EXPORTS,5124,MOBILE_APP,etl_user
INV-1005074,NUM-2005074,1381,2026-03-24,2026-05-23,85675.65,EOSS204,13115.51,13060.83,85620.97,PAID,IMPS,2026-04-28,INR,INDIA SOUTH,5069,ONLINE,etl_user
INV-1005075,NUM-2005075,1478,2024-05-08,2024-07-07,230956.29,,0.0,41572.13,272528.42,PAID,CREDIT_CARD,2024-06-21,INR,INDIA SOUTH,5057,B2B,etl_user
INV-1005076,NUM-2005076,2793,2025-10-20,2025-11-19,195735.1,,0.0,35232.32,230967.42,PAID,CREDIT_CARD,2025-11-01,INR,INDIA NORTH,5077,B2B,etl_user
INV-1005077,NUM-2005077,2166,2024-11-26,2025-01-10,63702.69,,0.0,11466.48,75169.17,PAID,UPI,2024-12-22,INR,INDIA WEST,5121,MOBILE_APP,etl_user
INV-1005078,NUM-2005078,2496,2025-07-02,2025-08-16,203432.32,WEEKEND886,17819.0,33410.4,219023.72,PAID,IMPS,2025-07-04,INR,INDIA NORTH,5175,ONLINE,etl_user
INV-1005079,NUM-2005079,1071,2025-12-12,2026-01-26,247023.01,,0.0,44464.14,291487.15,OVERDUE,IMPS,,INR,INDIA NORTH,5148,ONLINE,etl_user
INV-1005080,NUM-2005080,1020,2025-02-01,2025-02-16,190904.63,,0.0,34362.83,225267.46,REFUNDED,UPI,2025-03-14,INR,INDIA SOUTH,5074,IN_STORE,etl_user
INV-1005081,NUM-2005081,2420,2025-01-24,2025-02-23,239524.31,,0.0,43114.38,282638.69,OVERDUE,CASH,,INR,INDIA NORTH,5135,PHONE,etl_user
INV-1005082,NUM-2005082,1637,2024-01-25,2024-02-24,110098.98,,0.0,19817.82,129916.8,PAID,DEMAND_DRAFT,2024-01-30,INR,INDIA EXPORTS,5101,ONLINE,etl_user
INV-1005083,NUM-2005083,2937,2025-08-17,2025-09-01,132115.39,,0.0,23780.77,155896.16,PAID,NEFT,2025-09-01,INR,INDIA NORTH,5163,ONLINE,etl_user
INV-1005084,NUM-2005084,2298,2025-09-23,2025-11-22,234218.85,,0.0,42159.39,276378.24,PENDING,CREDIT_CARD,,INR,INDIA NORTH,5099,PHONE,etl_user
INV-1005085,NUM-2005085,1265,2025-06-22,2025-07-07,9330.43,HOLI415,1981.92,1322.73,8671.24,PAID,IMPS,2025-07-04,INR,INDIA NORTH,5187,MOBILE_APP,etl_user
INV-1005086,NUM-2005086,1091,2026-01-26,2026-03-12,145900.8,,0.0,26262.14,172162.94,PAID,CREDIT_CARD,2026-02-14,INR,INDIA CENTRAL,5112,B2B,etl_user
INV-1005087,NUM-2005087,2743,2026-01-08,2026-02-07,236330.46,WEEKEND329,39898.77,35357.7,231789.39,PAID,NEFT,2026-02-07,INR,INDIA WEST,5054,MOBILE_APP,etl_user
INV-1005088,NUM-2005088,2063,2025-04-14,2025-05-14,97686.62,,0.0,17583.59,115270.21,PENDING,CASH,,INR,INDIA NORTH EAST,5043,B2B,etl_user
INV-1005089,NUM-2005089,2540,2025-11-20,2025-12-20,124473.44,,0.0,22405.22,146878.66,PENDING,UPI,,INR,INDIA NORTH EAST,5167,IN_STORE,etl_user
INV-1005090,NUM-2005090,1583,2025-09-20,2025-10-20,18891.77,HOLI735,2529.76,2945.16,19307.17,CANCELLED,UPI,,INR,INDIA EAST,5131,PHONE,etl_user
INV-1005091,NUM-2005091,2031,2024-07-07,2024-07-22,115579.16,,0.0,20804.25,136383.41,PENDING,CASH,,INR,INDIA CENTRAL,5071,PHONE,etl_user
INV-1005092,NUM-2005092,2640,2025-11-10,2025-12-10,89607.96,,0.0,16129.43,105737.39,PAID,UPI,2025-12-21,INR,INDIA SOUTH,5080,ONLINE,etl_user
INV-1005093,NUM-2005093,2207,2024-03-12,2024-04-26,31555.67,MEGA643,7034.64,4413.79,28934.82,PAID,CASH,2024-04-18,INR,INDIA EAST,5042,B2B,etl_user
INV-1005094,NUM-2005094,2781,2024-08-31,2024-09-15,232253.18,,0.0,41805.57,274058.75,PAID,RTGS,2024-10-04,INR,INDIA EAST,5023,ONLINE,etl_user
INV-1005095,NUM-2005095,1274,2024-06-22,2024-07-22,249051.71,,0.0,44829.31,293881.02,CANCELLED,RTGS,,INR,INDIA NORTH EAST,5109,PHONE,etl_user
INV-1005096,NUM-2005096,1498,2024-07-19,2024-08-03,29395.44,,0.0,5291.18,34686.62,PENDING,CASH,,INR,INDIA NORTH,5093,MOBILE_APP,etl_user
INV-1005097,NUM-2005097,1064,2024-11-30,2025-01-14,22085.23,REPUBLIC633,3397.22,3363.84,22051.85,PAID,RTGS,2024-12-10,INR,INDIA WEST,5123,IN_STORE,etl_user
INV-1005098,NUM-2005098,1748,2025-12-24,2026-02-07,204833.43,,0.0,36870.02,241703.45,OVERDUE,RTGS,,INR,INDIA WEST,5013,MOBILE_APP,etl_user
INV-1005099,NUM-2005099,2941,2024-08-22,2024-10-06,247773.8,MEGA643,38529.77,37663.93,246907.96,PAID,CASH,2024-09-30,INR,INDIA NORTH EAST,5162,B2B,etl_user
INV-1005100,NUM-2005100,2748,2025-03-29,2025-05-13,9454.02,,0.0,1701.72,11155.74,PENDING,UPI,,INR,INDIA NORTH,5097,PHONE,etl_user
INV-1005101,NUM-2005101,2062,2024-08-23,2024-10-22,183962.92,,0.0,33113.33,217076.25,PENDING,CREDIT_CARD,,INR,INDIA EAST,5102,ONLINE,etl_user
INV-1005102,NUM-2005102,2078,2025-01-07,2025-03-08,76232.46,,0.0,13721.84,89954.3,CANCELLED,UPI,,INR,INDIA SOUTH,5086,B2B,etl_user
INV-1005103,NUM-2005103,2287,2026-03-08,2026-05-07,102766.81,,0.0,18498.03,121264.84,PAID,DEMAND_DRAFT,2026-04-14,INR,INDIA NORTH,5105,IN_STORE,etl_user
INV-1005104,NUM-2005104,2252,2024-03-04,2024-04-03,14957.77,,0.0,2692.4,17650.17,OVERDUE,CHEQUE,,INR,INDIA NORTH EAST,5166,PHONE,etl_user
INV-1005105,NUM-2005105,1319,2024-10-31,2024-12-15,208850.73,,0.0,37593.13,246443.86,PAID,CHEQUE,2024-12-13,INR,INDIA NORTH,5065,IN_STORE,etl_user
INV-1005106,NUM-2005106,2373,2024-02-14,2024-04-14,134628.06,,0.0,24233.05,158861.11,PAID,CHEQUE,2024-03-05,INR,INDIA NORTH,5122,MOBILE_APP,etl_user
INV-1005107,NUM-2005107,2593,2026-03-14,2026-05-13,186305.36,,0.0,33534.96,219840.32,PAID,CHEQUE,2026-03-18,INR,INDIA CENTRAL,5191,PHONE,etl_user
INV-1005108,NUM-2005108,1892,2024-07-10,2024-07-25,78684.39,,0.0,14163.19,92847.58,PAID,NEFT,2024-07-21,INR,INDIA EXPORTS,5140,PHONE,etl_user
INV-1005109,NUM-2005109,2402,2024-01-15,2024-02-29,231161.54,,0.0,41609.08,272770.62,PAID,IMPS,2024-02-26,INR,INDIA NORTH,5170,PHONE,etl_user
INV-1005110,NUM-2005110,1433,2025-07-27,2025-09-10,103803.34,,0.0,18684.6,122487.94,PAID,NEFT,2025-08-07,INR,INDIA EXPORTS,5101,IN_STORE,etl_user
INV-1005111,NUM-2005111,1379,2025-01-05,2025-02-19,106369.75,,0.0,19146.56,125516.31,PAID,CHEQUE,2025-01-15,INR,INDIA SOUTH,5137,B2B,etl_user
INV-1005112,NUM-2005112,2148,2025-01-20,2025-03-06,142276.86,PRIME874,13030.55,23264.34,152510.65,PAID,CHEQUE,2025-03-02,INR,INDIA WEST,5012,MOBILE_APP,etl_user
INV-1005113,NUM-2005113,1035,2024-01-18,2024-03-03,27240.74,FREEDOM642,4949.86,4012.36,26303.24,PAID,IMPS,2024-02-16,INR,INDIA EAST,5033,PHONE,etl_user
INV-1005114,NUM-2005114,1047,2024-01-17,2024-02-16,111329.64,,0.0,20039.34,131368.98,OVERDUE,RTGS,,INR,INDIA NORTH,5077,MOBILE_APP,etl_user
INV-1005115,NUM-2005115,1181,2025-11-11,2026-01-10,54268.68,,0.0,9768.36,64037.04,OVERDUE,DEMAND_DRAFT,,INR,INDIA NORTH,5120,ONLINE,etl_user
INV-1005116,NUM-2005116,2367,2026-02-14,2026-03-31,27145.26,,0.0,4886.15,32031.41,PAID,CASH,2026-02-24,INR,INDIA EXPORTS,5151,ONLINE,etl_user
INV-1005117,NUM-2005117,2922,2025-04-17,2025-05-02,152246.02,,0.0,27404.28,179650.3,PAID,RTGS,2025-04-19,INR,INDIA NORTH,5122,IN_STORE,etl_user
INV-1005118,NUM-2005118,1934,2026-04-24,2026-05-09,100060.45,,0.0,18010.88,118071.33,CANCELLED,CHEQUE,,INR,INDIA NORTH,5058,IN_STORE,etl_user
INV-1005119,NUM-2005119,1126,2024-04-20,2024-06-19,108332.31,EOSS204,23892.99,15199.08,99638.4,PAID,CASH,2024-04-22,INR,INDIA NORTH EAST,5061,PHONE,etl_user
INV-1005120,NUM-2005120,2707,2024-10-15,2024-10-30,192839.02,EOSS461,18484.62,31383.79,205738.19,PAID,CASH,2024-11-06,INR,INDIA WEST,5160,ONLINE,etl_user
INV-1005121,NUM-2005121,2240,2025-04-27,2025-05-12,31083.23,,0.0,5594.98,36678.21,PAID,NEFT,2025-05-14,INR,INDIA EAST,5033,B2B,etl_user
INV-1005122,NUM-2005122,2811,2025-03-22,2025-05-21,69331.95,,0.0,12479.75,81811.7,OVERDUE,CREDIT_CARD,,INR,INDIA NORTH,5200,B2B,etl_user
INV-1005123,NUM-2005123,2097,2025-06-11,2025-07-11,230186.66,EOSS763,13493.24,39004.82,255698.24,OVERDUE,CHEQUE,,INR,INDIA SOUTH,5119,B2B,etl_user
INV-1005124,NUM-2005124,1072,2025-09-08,2025-10-23,25378.94,,0.0,4568.21,29947.15,CANCELLED,NEFT,,INR,INDIA NORTH EAST,5107,IN_STORE,etl_user
INV-1005125,NUM-2005125,2705,2025-08-07,2025-09-21,123664.39,,0.0,22259.59,145923.98,PAID,CREDIT_CARD,2025-09-11,INR,INDIA NORTH,5025,IN_STORE,etl_user
INV-1005126,NUM-2005126,2519,2025-01-11,2025-03-12,65648.68,,0.0,11816.76,77465.44,PAID,CASH,2025-01-26,INR,INDIA EAST,5100,ONLINE,etl_user
INV-1005127,NUM-2005127,1105,2025-05-25,2025-06-09,103441.19,,0.0,18619.41,122060.6,PAID,CHEQUE,2025-07-04,INR,INDIA EXPORTS,5008,MOBILE_APP,etl_user
INV-1005128,NUM-2005128,2436,2024-03-14,2024-04-13,211105.49,,0.0,37998.99,249104.48,PAID,CHEQUE,2024-03-29,INR,INDIA SOUTH,5193,PHONE,etl_user
INV-1005129,NUM-2005129,1327,2025-09-21,2025-11-05,203953.86,,0.0,36711.69,240665.55,OVERDUE,CREDIT_CARD,,INR,INDIA EXPORTS,5064,B2B,etl_user
INV-1005130,NUM-2005130,2601,2024-05-29,2024-06-13,98672.78,,0.0,17761.1,116433.88,REFUNDED,UPI,2024-06-10,INR,INDIA NORTH EAST,5166,ONLINE,etl_user
INV-1005131,NUM-2005131,1161,2024-04-29,2024-06-13,77981.7,PRIME865,16809.5,11011.0,72183.2,PAID,CHEQUE,2024-06-08,INR,INDIA SOUTH,5188,MOBILE_APP,etl_user
INV-1005132,NUM-2005132,2624,2024-12-08,2025-01-22,111573.61,,0.0,20083.25,131656.86,PAID,IMPS,2024-12-19,INR,INDIA WEST,5067,PHONE,etl_user
INV-1005133,NUM-2005133,2314,2024-11-10,2024-12-10,61444.19,,0.0,11059.95,72504.14,OVERDUE,CREDIT_CARD,,INR,INDIA NORTH,5175,PHONE,etl_user
INV-1005134,NUM-2005134,1150,2026-03-02,2026-04-01,239084.81,,0.0,43035.27,282120.08,PAID,DEMAND_DRAFT,2026-04-08,INR,INDIA NORTH,5104,PHONE,etl_user
INV-1005135,NUM-2005135,2988,2025-09-04,2025-10-19,97918.62,,0.0,17625.35,115543.97,PAID,CREDIT_CARD,2025-09-06,INR,INDIA WEST,5079,B2B,etl_user
INV-1005136,NUM-2005136,1195,2026-05-01,2026-06-30,31869.07,,0.0,5736.43,37605.5,PAID,RTGS,2026-05-20,INR,INDIA NORTH,5005,ONLINE,etl_user
INV-1005137,NUM-2005137,1990,2024-08-06,2024-09-05,67948.55,,0.0,12230.74,80179.29,PAID,CASH,2024-08-19,INR,INDIA NORTH EAST,5078,B2B,etl_user
INV-1005138,NUM-2005138,1555,2024-11-10,2025-01-09,143086.24,,0.0,25755.52,168841.76,PAID,CASH,2024-12-11,INR,INDIA CENTRAL,5026,PHONE,etl_user
INV-1005139,NUM-2005139,1917,2024-08-10,2024-09-24,31134.57,WEEKEND875,1883.32,5265.22,34516.47,PAID,CHEQUE,2024-08-29,INR,INDIA SOUTH,5009,MOBILE_APP,etl_user
INV-1005140,NUM-2005140,2532,2025-05-07,2025-05-22,15589.32,MEGA643,1894.71,2465.03,16159.64,PENDING,CASH,,INR,INDIA NORTH,5148,MOBILE_APP,etl_user
INV-1005141,NUM-2005141,1171,2025-08-22,2025-09-21,168303.36,WEEKEND329,11040.42,28307.33,185570.27,OVERDUE,CASH,,INR,INDIA SOUTH,5188,PHONE,etl_user
INV-1005142,NUM-2005142,2725,2025-02-13,2025-03-15,243998.35,PRIME865,43635.41,36065.33,236428.27,PENDING,RTGS,,INR,INDIA CENTRAL,5110,ONLINE,etl_user
INV-1005143,NUM-2005143,2519,2025-02-05,2025-03-22,145437.95,,0.0,26178.83,171616.78,PAID,UPI,2025-03-16,INR,INDIA NORTH,5056,ONLINE,etl_user
INV-1005144,NUM-2005144,1138,2024-01-14,2024-01-29,14470.44,,0.0,2604.68,17075.12,PENDING,UPI,,INR,INDIA EXPORTS,5124,MOBILE_APP,etl_user
INV-1005145,NUM-2005145,2794,2026-03-03,2026-05-02,90288.06,WEEKEND886,4891.82,15371.32,100767.56,PAID,CREDIT_CARD,2026-03-06,INR,INDIA CENTRAL,5112,MOBILE_APP,etl_user
INV-1005146,NUM-2005146,2016,2025-11-29,2025-12-29,144580.99,,0.0,26024.58,170605.57,PAID,CHEQUE,2025-11-30,INR,INDIA NORTH EAST,5052,IN_STORE,etl_user
INV-1005147,NUM-2005147,1681,2026-03-17,2026-04-01,114458.64,,0.0,20602.56,135061.2,PAID,DEMAND_DRAFT,2026-04-06,INR,INDIA SOUTH,5040,IN_STORE,etl_user
INV-1005148,NUM-2005148,1251,2024-02-04,2024-04-04,47077.6,,0.0,8473.97,55551.57,PAID,DEMAND_DRAFT,2024-03-15,INR,INDIA CENTRAL,5112,PHONE,etl_user
INV-1005149,NUM-2005149,1078,2025-07-07,2025-08-06,218995.25,EOSS804,12051.67,37249.84,244193.42,PENDING,CASH,,INR,INDIA NORTH,5120,MOBILE_APP,etl_user
INV-1005150,NUM-2005150,2586,2025-03-22,2025-04-21,159108.98,,0.0,28639.62,187748.6,PAID,IMPS,2025-04-03,INR,INDIA SOUTH,5021,B2B,etl_user
INV-1005151,NUM-2005151,1448,2024-03-17,2024-05-16,204476.31,WEEKEND999,12520.88,34551.98,226507.41,PENDING,CREDIT_CARD,,INR,INDIA NORTH,5122,IN_STORE,etl_user
INV-1005152,NUM-2005152,2963,2025-02-01,2025-03-18,53134.11,,0.0,9564.14,62698.25,PAID,CASH,2025-03-10,INR,INDIA NORTH,5153,PHONE,etl_user
INV-1005153,NUM-2005153,2116,2024-02-06,2024-04-06,152562.44,,0.0,27461.24,180023.68,PAID,NEFT,2024-02-12,INR,INDIA NORTH,5099,MOBILE_APP,etl_user
INV-1005154,NUM-2005154,2200,2024-05-17,2024-07-01,120518.4,,0.0,21693.31,142211.71,PAID,UPI,2024-05-24,INR,INDIA SOUTH,5006,B2B,etl_user
INV-1005155,NUM-2005155,1024,2025-01-15,2025-03-01,175255.97,,0.0,31546.07,206802.04,PAID,IMPS,2025-01-27,INR,INDIA NORTH EAST,5052,ONLINE,etl_user
INV-1005156,NUM-2005156,2740,2025-08-29,2025-10-28,21314.06,,0.0,3836.53,25150.59,PAID,CHEQUE,2025-09-12,INR,INDIA SOUTH,5040,MOBILE_APP,etl_user
INV-1005157,NUM-2005157,2816,2026-02-03,2026-03-05,1603.67,,0.0,288.66,1892.33,PAID,RTGS,2026-02-17,INR,INDIA NORTH,5149,MOBILE_APP,etl_user
INV-1005158,NUM-2005158,1966,2024-10-27,2024-11-11,141761.79,EOSS925,21475.98,21651.45,141937.26,PAID,CREDIT_CARD,2024-12-02,INR,INDIA NORTH EAST,5107,PHONE,etl_user
INV-1005159,NUM-2005159,1482,2024-01-12,2024-02-11,225853.66,FREEDOM453,50245.61,31609.45,207217.5,PAID,CASH,2024-01-19,INR,INDIA WEST,5059,MOBILE_APP,etl_user
INV-1005160,NUM-2005160,2691,2025-05-01,2025-06-15,65012.17,,0.0,11702.19,76714.36,CANCELLED,UPI,,INR,INDIA NORTH,5181,MOBILE_APP,etl_user
